      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.77    1980   4.435   1.861   4.983    11.278
  -121.11    38.77    1981   4.514   1.976   4.973    11.463
  -121.11    38.77    1982   4.664   2.041   4.958    11.664
  -121.11    38.77    1983   4.660   1.995   4.959    11.614
  -121.11    38.77    1984   4.718   1.887   4.963    11.568
  -121.11    38.77    1985   4.889   1.782   4.966    11.637
  -121.11    38.77    1986   4.900   1.707   4.945    11.552
  -121.11    38.77    1987   4.999   1.650   4.941    11.589
  -121.11    38.77    1988   4.975   1.594   4.931    11.500
  -121.11    38.77    1989   4.921   1.599   4.926    11.446
  -121.11    38.77    1990   4.795   1.670   4.923    11.388
  -121.11    38.77    1991   4.944   1.636   4.914    11.494
  -121.11    38.77    1992   5.142   1.586   4.904    11.632
  -121.11    38.77    1993   5.337   1.583   4.895    11.816
  -121.11    38.77    1994   5.407   1.547   4.898    11.851
  -121.11    38.77    1995   5.392   1.548   4.899    11.838
  -121.11    38.77    1996   5.509   1.500   4.909    11.918
  -121.11    38.77    1997   5.192   1.538   4.914    11.644
  -121.11    38.77    1998   5.279   1.499   4.914    11.691
  -121.11    38.77    1999   5.292   1.551   4.907    11.750
  -121.11    38.77    2000   5.382   1.571   4.912    11.865
  -121.11    38.77    2001   5.587   1.538   4.916    12.041
  -121.11    38.77    2002   5.687   1.447   4.916    12.050
  -121.11    38.77    2003   5.612   1.425   4.915    11.952
  -121.11    38.77    2004   5.775   1.407   4.912    12.094
  -121.11    38.77    2005   5.871   1.494   4.900    12.265
  -121.11    38.77    2006   6.185   1.452   4.899    12.536
  -121.11    38.77    2007   6.028   1.511   4.890    12.429
  -121.11    38.77    2008   6.346   1.291   4.902    12.538
  -121.11    38.77    2009   6.346   1.437   4.863    12.646
  -121.11    38.77    2010   6.391   1.492   4.856    12.739
  -121.11    38.77    2011   6.447   1.542   4.840    12.828
  -121.11    38.77    2012   6.432   1.496   4.834    12.763
  -121.11    38.77    2013   6.457   1.486   4.820    12.763
  -121.11    38.77    2014   6.321   1.599   4.812    12.732
  -121.11    38.77    2015   6.340   1.633   4.801    12.774
  -121.11    38.77    2016   6.355   1.640   4.793    12.788
  -121.11    38.77    2017   6.397   1.594   4.790    12.781
  -121.11    38.77    2018   6.361   1.547   4.796    12.704
  -121.11    38.77    2019   6.463   1.514   4.796    12.773
  -121.11    38.77    2020   6.344   1.499   4.792    12.635
  -121.11    38.77    2021   4.965   2.834   4.797    12.596
  -121.11    38.77    2022   3.731   3.844   4.817    12.391
  -121.11    38.77    2023   3.843   3.530   4.852    12.226
  -121.11    38.77    2024   4.114   3.324   4.858    12.296
  -121.11    38.77    2025   4.388   3.167   4.879    12.434
  -121.11    38.77    2026   4.609   2.984   4.908    12.501
  -121.11    38.77    2027   4.815   2.815   4.934    12.565
  -121.11    38.77    2028   4.963   2.647   4.951    12.561
  -121.11    38.77    2029   4.575   2.915   4.969    12.459
  -121.11    38.77    2030   4.724   2.631   5.016    12.371
  -121.11    38.77    2031   4.896   2.644   5.016    12.556
  -121.11    38.77    2032   4.617   2.795   5.016    12.428
  -121.11    38.77    2033   4.550   2.482   5.065    12.097
  -121.11    38.77    2034   4.890   2.212   5.044    12.146
  -121.11    38.77    2035   5.054   2.166   5.030    12.250
  -121.11    38.77    2036   5.265   2.114   5.033    12.412
  -121.11    38.77    2037   5.397   2.081   5.025    12.503
  -121.11    38.77    2038   5.624   1.987   5.022    12.633
  -121.11    38.77    2039   5.675   1.944   5.024    12.643
  -121.11    38.77    2040   5.887   1.867   5.016    12.770
  -121.11    38.77    2041   5.959   1.890   5.009    12.858
  -121.11    38.77    2042   6.153   1.846   5.000    12.998
  -121.11    38.77    2043   6.206   1.735   4.990    12.931
  -121.11    38.77    2044   6.298   1.605   4.977    12.881
  -121.11    38.77    2045   6.385   1.530   4.961    12.877
  -121.11    38.77    2046   4.660   3.121   4.944    12.725
  -121.11    38.77    2047   4.633   2.973   4.964    12.570
  -121.11    38.77    2048   4.914   2.697   4.966    12.577
  -121.11    38.77    2049   5.084   2.681   4.951    12.716
  -121.11    38.77    2050   5.422   2.476   4.966    12.863
