      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.15    38.73    2054   0.071   0.032   0.156   0.001   0.059   0.265   1.641   2.224
  -121.15    38.73    2055   0.069   0.007   0.018   0.001   0.047   0.212   1.685   2.037
  -121.15    38.73    2056   0.129   0.007   0.040   0.000   0.039   0.162   1.600   1.977
  -121.15    38.73    2057   0.129   0.020   0.072   0.002   0.051   0.133   1.559   1.967
  -121.15    38.73    2058   0.166   0.000   0.000   0.001   0.053   0.114   1.532   1.865
  -121.15    38.73    2059   0.157   0.027   0.061   0.002   0.066   0.087   1.450   1.850
  -121.15    38.73    2060   0.142   0.000   0.000   0.002   0.072   0.089   1.430   1.734
  -121.15    38.73    2061   0.102   0.013   0.090   0.001   0.068   0.066   1.347   1.687
  -121.15    38.73    2062   0.104   0.020   0.083   0.000   0.054   0.057   1.339   1.657
  -121.15    38.73    2063   0.117   0.000   0.000   0.001   0.051   0.059   1.344   1.572
  -121.15    38.73    2064   0.140   0.009   0.047   0.001   0.048   0.043   1.259   1.547
  -121.15    38.73    2065   0.134   0.009   0.028   0.002   0.054   0.040   1.238   1.506
  -121.15    38.73    2066   0.118   0.029   0.080   0.001   0.048   0.181   1.892   2.349
  -121.15    38.73    2067   0.125   0.009   0.017   0.001   0.051   0.166   1.874   2.244
  -121.15    38.73    2068   0.100   0.004   0.003   0.001   0.050   0.133   1.783   2.074
  -121.15    38.73    2069   0.114   0.011   0.036   0.000   0.044   0.099   1.671   1.976
  -121.15    38.73    2070   0.115   0.003   0.003   0.001   0.037   0.158   1.888   2.205
  -121.15    38.73    2071   0.118   0.013   0.042   0.002   0.043   0.125   1.797   2.140
  -121.15    38.73    2072   0.109   0.004   0.006   0.001   0.043   0.102   1.725   1.989
  -121.15    38.73    2073   0.093   0.024   0.098   0.000   0.039   0.075   1.614   1.943
  -121.15    38.73    2074   0.123   0.000   0.000   0.001   0.038   0.076   1.616   1.853
  -121.15    38.73    2075   0.148   0.008   0.019   0.001   0.043   0.057   1.527   1.804
