      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    2070   4.550   2.642   8.372    15.565
  -121.11    38.85    2071   4.828   2.519   8.344    15.691
  -121.11    38.85    2072   4.898   2.463   8.302    15.663
  -121.11    38.85    2073   5.144   2.326   8.253    15.723
  -121.11    38.85    2074   5.253   2.417   8.220    15.890
  -121.11    38.85    2075   5.361   2.325   8.207    15.893
  -121.11    38.85    2076   5.401   2.224   8.179    15.803
  -121.11    38.85    2077   5.559   2.094   8.150    15.802
  -121.11    38.85    2078   5.678   2.015   8.108    15.801
  -121.11    38.85    2079   5.771   1.980   8.070    15.821
  -121.11    38.85    2080   5.786   1.913   8.020    15.719
  -121.11    38.85    2081   5.808   1.995   8.000    15.804
  -121.11    38.85    2082   5.908   1.952   7.966    15.826
  -121.11    38.85    2083   5.967   1.922   7.932    15.821
  -121.11    38.85    2084   5.966   1.862   7.899    15.727
  -121.11    38.85    2085   6.151   1.743   7.852    15.746
  -121.11    38.85    2086   6.264   1.697   7.813    15.774
  -121.11    38.85    2087   6.381   1.819   7.777    15.976
  -121.11    38.85    2088   6.484   1.797   7.748    16.029
  -121.11    38.85    2089   6.664   1.693   7.724    16.081
  -121.11    38.85    2090   6.544   1.745   7.696    15.985
  -121.11    38.85    2091   6.683   1.729   7.676    16.088
  -121.11    38.85    2092   6.756   1.694   7.644    16.094
  -121.11    38.85    2093   6.822   1.600   7.617    16.039
  -121.11    38.85    2094   6.883   1.609   7.603    16.095
  -121.11    38.85    2095   7.023   1.550   7.587    16.160
  -121.11    38.85    2096   7.144   1.475   7.562    16.181
  -121.11    38.85    2097   7.326   1.446   7.541    16.312
  -121.11    38.85    2098   7.292   1.430   7.513    16.235
  -121.11    38.85    2099   7.415   1.442   7.490    16.347
  -121.11    38.81    1950   5.764   3.333   7.589    16.685
  -121.11    38.81    1951   2.699   6.019   7.621    16.339
  -121.11    38.81    1952   2.021   6.815   7.617    16.452
  -121.11    38.81    1953   1.926   6.828   7.618    16.372
  -121.11    38.81    1954   2.191   6.298   7.710    16.199
  -121.11    38.81    1955   2.559   6.076   7.727    16.362
  -121.11    38.81    1956   2.778   5.891   7.760    16.430
  -121.11    38.81    1957   3.048   5.627   7.805    16.480
  -121.11    38.81    1958   3.286   5.399   7.830    16.516
  -121.11    38.81    1959   3.358   5.295   7.849    16.502
  -121.11    38.81    1960   3.554   5.050   7.865    16.469
  -121.11    38.81    1961   3.228   4.947   7.897    16.072
  -121.11    38.81    1962   3.056   5.162   7.902    16.121
  -121.11    38.81    1963   3.393   4.824   7.928    16.145
  -121.11    38.81    1964   3.548   4.620   7.928    16.096
  -121.11    38.81    1965   3.521   4.525   7.933    15.979
  -121.11    38.81    1966   3.602   4.314   7.961    15.876
  -121.11    38.81    1967   3.926   4.123   7.949    15.999
  -121.11    38.81    1968   4.069   4.045   7.950    16.064
  -121.11    38.81    1969   4.158   3.964   7.937    16.059
  -121.11    38.81    1970   4.407   3.811   7.934    16.153
  -121.11    38.81    1971   4.383   3.746   7.926    16.055
  -121.11    38.81    1972   4.171   3.617   7.931    15.720
  -121.11    38.81    1973   4.267   3.573   7.910    15.750
  -121.11    38.81    1974   4.438   3.430   7.897    15.765
  -121.11    38.81    1975   4.681   3.326   7.870    15.878
  -121.11    38.81    1976   4.848   3.195   7.841    15.885
  -121.11    38.81    1977   5.056   3.052   7.813    15.920
  -121.11    38.81    1978   5.249   2.949   7.789    15.986
  -121.11    38.81    1979   5.368   3.009   7.774    16.151
  -121.11    38.81    1980   5.509   3.009   7.760    16.278
  -121.11    38.81    1981   5.546   3.154   7.757    16.457
  -121.11    38.81    1982   5.293   3.084   7.766    16.143
  -121.11    38.81    1983   5.439   2.981   7.760    16.179
  -121.11    38.81    1984   5.707   2.852   7.733    16.292
  -121.11    38.81    1985   5.959   2.834   7.708    16.500
  -121.11    38.81    1986   5.779   2.836   7.694    16.308
  -121.11    38.81    1987   5.896   2.745   7.679    16.320
  -121.11    38.81    1988   5.865   2.919   7.660    16.445
  -121.11    38.81    1989   6.054   2.854   7.635    16.543
  -121.11    38.81    1990   6.217   2.800   7.625    16.642
  -121.11    38.81    1991   4.685   4.399   7.611    16.696
  -121.11    38.81    1992   4.821   4.119   7.630    16.571
  -121.11    38.81    1993   5.033   3.954   7.636    16.623
  -121.11    38.81    1994   5.157   3.905   7.631    16.693
  -121.11    38.81    1995   5.379   3.706   7.645    16.730
  -121.11    38.81    1996   5.686   3.561   7.647    16.894
  -121.11    38.81    1997   5.793   3.452   7.645    16.889
  -121.11    38.81    1998   5.810   3.419   7.640    16.870
  -121.11    38.81    1999   5.884   3.395   7.650    16.929
  -121.11    38.81    2000   5.938   3.310   7.646    16.894
  -121.11    38.81    2001   5.002   4.239   7.646    16.887
  -121.11    38.81    2002   4.836   4.040   7.675    16.551
  -121.11    38.81    2003   4.889   3.788   7.698    16.375
  -121.11    38.81    2004   4.862   3.903   7.693    16.458
  -121.11    38.81    2005   5.082   3.480   7.726    16.289
  -121.11    38.81    2006   5.482   3.321   7.713    16.517
  -121.11    38.81    2007   3.457   4.942   7.722    16.122
  -121.11    38.81    2008   3.777   4.579   7.753    16.109
  -121.11    38.81    2009   4.143   4.324   7.738    16.205
  -121.11    38.81    2010   4.358   4.142   7.737    16.237
  -121.11    38.81    2011   4.440   4.101   7.755    16.296
  -121.11    38.81    2012   4.614   3.987   7.748    16.348
  -121.11    38.81    2013   4.832   3.794   7.749    16.374
  -121.11    38.81    2014   4.953   3.676   7.737    16.367
  -121.11    38.81    2015   5.079   3.605   7.734    16.417
  -121.11    38.81    2016   5.182   3.453   7.725    16.360
  -121.11    38.81    2017   5.264   3.359   7.715    16.338
  -121.11    38.81    2018   5.312   3.407   7.699    16.418
  -121.11    38.81    2019   5.307   3.356   7.702    16.365
  -121.11    38.81    2020   5.136   3.283   7.694    16.113
  -121.11    38.81    2021   5.376   3.136   7.682    16.194
  -121.11    38.81    2022   4.649   3.688   7.673    16.010
  -121.11    38.81    2023   4.682   3.403   7.677    15.761
  -121.11    38.81    2024   4.999   3.246   7.655    15.900
  -121.11    38.81    2025   5.161   3.227   7.628    16.016
  -121.11    38.81    2026   3.849   4.456   7.646    15.951
  -121.11    38.81    2027   4.015   4.183   7.657    15.855
  -121.11    38.81    2028   4.297   3.892   7.670    15.859
  -121.11    38.81    2029   4.432   3.834   7.674    15.940
  -121.11    38.81    2030   4.660   3.751   7.696    16.106
  -121.11    38.81    2031   4.691   3.847   7.704    16.241
  -121.11    38.81    2032   4.664   3.640   7.729    16.033
  -121.11    38.81    2033   4.840   3.431   7.726    15.997
  -121.11    38.81    2034   4.834   3.385   7.716    15.935
  -121.11    38.81    2035   4.997   3.260   7.696    15.953
  -121.11    38.81    2036   5.186   3.142   7.679    16.007
  -121.11    38.81    2037   5.384   2.955   7.667    16.006
  -121.11    38.81    2038   5.414   2.921   7.636    15.971
  -121.11    38.81    2039   5.430   2.878   7.612    15.920
  -121.11    38.81    2040   5.631   2.821   7.591    16.042
  -121.11    38.81    2041   5.670   2.854   7.572    16.096
  -121.11    38.81    2042   5.794   2.810   7.558    16.162
  -121.11    38.81    2043   1.946   5.905   7.576    15.427
  -121.11    38.81    2044   2.161   5.255   7.622    15.039
  -121.11    38.81    2045   2.794   4.800   7.630    15.224
  -121.11    38.81    2046   2.620   4.843   7.643    15.106
  -121.11    38.81    2047   3.009   4.213   7.735    14.958
  -121.11    38.81    2048   3.337   4.147   7.714    15.197
  -121.11    38.81    2049   3.769   3.900   7.733    15.402
  -121.11    38.81    2050   4.108   3.767   7.733    15.609
  -121.11    38.81    2051   4.347   3.718   7.738    15.803
  -121.11    38.81    2052   4.477   3.547   7.755    15.779
  -121.11    38.81    2053   4.529   3.297   7.762    15.587
  -121.11    38.81    2054   4.452   3.283   7.760    15.496
  -121.11    38.81    2055   4.614   3.052   7.743    15.408
  -121.11    38.81    2056   4.599   3.138   7.718    15.455
  -121.11    38.81    2057   4.362   3.480   7.694    15.536
  -121.11    38.81    2058   4.259   3.229   7.699    15.187
  -121.11    38.81    2059   4.654   2.926   7.678    15.257
  -121.11    38.81    2060   4.636   3.005   7.651    15.292
  -121.11    38.81    2061   4.858   2.902   7.649    15.409
  -121.11    38.81    2062   4.990   2.714   7.616    15.320
  -121.11    38.81    2063   4.906   2.630   7.619    15.156
  -121.11    38.81    2064   4.804   2.690   7.578    15.072
  -121.11    38.81    2065   5.116   2.560   7.545    15.220
  -121.11    38.81    2066   5.362   2.469   7.497    15.328
  -121.11    38.81    2067   5.529   2.361   7.462    15.351
  -121.11    38.81    2068   5.507   2.423   7.433    15.363
  -121.11    38.81    2069   5.355   2.287   7.418    15.060
  -121.11    38.81    2070   5.475   2.155   7.390    15.021
  -121.11    38.81    2071   5.742   2.040   7.351    15.133
  -121.11    38.81    2072   5.854   1.944   7.301    15.100
  -121.11    38.81    2073   6.051   1.897   7.251    15.199
  -121.11    38.81    2074   6.189   1.985   7.211    15.385
  -121.11    38.81    2075   5.155   3.138   7.191    15.484
  -121.11    38.81    2076   5.124   2.885   7.203    15.212
  -121.11    38.81    2077   5.462   2.577   7.200    15.238
  -121.11    38.81    2078   5.566   2.545   7.176    15.287
  -121.11    38.81    2079   5.711   2.466   7.179    15.357
  -121.11    38.81    2080   5.841   2.304   7.158    15.303
  -121.11    38.81    2081   6.144   2.152   7.152    15.448
