      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    2004   3.342   1.539   4.431     9.312
  -121.11    38.73    2005   3.146   1.543   4.422     9.111
  -121.11    38.73    2006   3.264   1.503   4.411     9.178
  -121.11    38.73    2007   3.433   1.448   4.399     9.280
  -121.11    38.73    2008   3.787   1.437   4.383     9.607
  -121.11    38.73    2009   3.991   1.397   4.374     9.762
  -121.11    38.73    2010   3.824   1.398   4.367     9.588
  -121.11    38.73    2011   3.668   1.387   4.369     9.424
  -121.11    38.73    2012   3.916   1.315   4.361     9.592
  -121.11    38.73    2013   3.867   1.370   4.352     9.589
  -121.11    38.73    2014   4.081   1.355   4.335     9.772
  -121.11    38.73    2015   4.234   1.323   4.331     9.888
  -121.11    38.73    2016   4.294   1.269   4.323     9.886
  -121.11    38.73    2017   4.453   1.219   4.318     9.989
  -121.11    38.73    2018   4.685   1.194   4.310    10.188
  -121.11    38.73    2019   4.864   1.181   4.303    10.348
  -121.11    38.73    2020   4.789   1.157   4.298    10.244
  -121.11    38.73    2021   4.828   1.120   4.293    10.241
  -121.11    38.73    2022   4.970   1.085   4.287    10.342
  -121.11    38.73    2023   4.881   1.130   4.279    10.290
  -121.11    38.73    2024   4.695   1.193   4.276    10.164
  -121.11    38.73    2025   4.757   1.192   4.269    10.218
  -121.11    38.73    2026   4.953   1.189   4.255    10.398
  -121.11    38.73    2027   3.870   2.131   4.248    10.248
  -121.11    38.73    2028   3.828   1.974   4.259    10.062
  -121.11    38.73    2029   4.078   1.839   4.254    10.171
  -121.11    38.73    2030   4.241   1.853   4.237    10.331
  -121.11    38.73    2031   4.464   1.765   4.246    10.476
  -121.11    38.73    2032   4.749   1.726   4.245    10.720
  -121.11    38.73    2033   4.889   1.647   4.245    10.781
  -121.11    38.73    2034   4.820   1.590   4.248    10.658
  -121.11    38.73    2035   4.223   2.138   4.253    10.614
  -121.11    38.73    2036   4.130   2.088   4.258    10.476
  -121.11    38.73    2037   3.646   2.417   4.258    10.321
  -121.11    38.73    2038   2.934   2.822   4.277    10.033
  -121.11    38.73    2039   3.084   2.768   4.272    10.124
  -121.11    38.73    2040   2.357   3.402   4.260    10.019
  -121.11    38.73    2041   2.612   3.102   4.299    10.013
  -121.11    38.73    2042   3.126   2.907   4.305    10.337
  -121.11    38.73    2043   3.219   2.905   4.312    10.436
  -121.11    38.73    2044   3.456   2.677   4.356    10.488
  -121.11    38.73    2045   3.569   2.546   4.374    10.489
  -121.11    38.73    2046   3.739   2.450   4.394    10.582
  -121.11    38.73    2047   3.701   2.325   4.406    10.432
  -121.11    38.73    2048   3.781   2.250   4.411    10.442
  -121.11    38.73    2049   4.024   2.132   4.409    10.565
  -121.11    38.73    2050   4.274   2.096   4.406    10.776
  -121.11    38.73    2051   4.143   2.057   4.400    10.600
  -121.11    38.73    2052   3.953   2.057   4.403    10.413
  -121.11    38.73    2053   3.941   1.915   4.403    10.259
  -121.11    38.73    2054   3.806   1.890   4.389    10.085
  -121.11    38.73    2055   3.675   1.989   4.372    10.036
  -121.11    38.73    2056   2.967   2.828   4.352    10.147
  -121.11    38.73    2057   3.188   2.676   4.352    10.216
  -121.11    38.73    2058   3.518   2.556   4.352    10.426
  -121.11    38.73    2059   3.453   2.604   4.347    10.403
  -121.11    38.73    2060   3.621   2.405   4.372    10.398
