      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.81    2019   0.056   0.012  -0.042  -0.086  -0.115  -0.070   0.014   0.013  -0.035   0.036   0.027   0.028
  -121.11    38.81    2020   0.058   0.010  -0.043  -0.086  -0.070  -0.028   0.039   0.081   0.129   0.091   0.023   0.023
  -121.11    38.81    2021   0.064   0.025  -0.055  -0.084  -0.065  -0.036   0.023   0.122   0.109   0.066   0.046   0.029
  -121.11    38.77    1979   0.030   0.003  -0.055  -0.082  -0.089  -0.068   0.023   0.099   0.092   0.012   0.001   0.004
  -121.11    38.77    1980   0.033   0.005  -0.058  -0.087  -0.117  -0.109  -0.058   0.035   0.069   0.003  -0.005  -0.001
  -121.11    38.77    1981   0.036   0.011  -0.032  -0.087  -0.091  -0.026   0.097   0.100   0.034  -0.004   0.029   0.034
  -121.11    38.77    1982   0.030   0.007  -0.036  -0.086  -0.098  -0.079  -0.060  -0.039  -0.032   0.010   0.000   0.001
  -121.11    38.77    1983   0.023   0.006  -0.019  -0.093  -0.127  -0.101  -0.084  -0.027  -0.004   0.008   0.021   0.028
  -121.11    38.77    1984   0.028  -0.001  -0.028  -0.087  -0.097  -0.075   0.003   0.098   0.085   0.011   0.014   0.000
  -121.11    38.77    1985   0.029  -0.001  -0.033  -0.082  -0.105  -0.019   0.106   0.106   0.016   0.002   0.008  -0.002
  -121.11    38.77    1986   0.046   0.017  -0.034  -0.084  -0.105  -0.074   0.016   0.081   0.005   0.006   0.007   0.009
  -121.11    38.77    1987   0.033   0.003  -0.030  -0.073  -0.066  -0.018   0.109   0.108   0.091   0.020   0.007   0.005
  -121.11    38.77    1988   0.040   0.001  -0.047  -0.065  -0.076  -0.043   0.084   0.114   0.078   0.061   0.021   0.016
  -121.11    38.77    1989   0.028   0.012  -0.019  -0.059  -0.094  -0.080   0.010   0.057  -0.037   0.007   0.005  -0.006
  -121.11    38.77    1990   0.022  -0.019  -0.047  -0.073  -0.092  -0.082  -0.015   0.069   0.078   0.011  -0.004  -0.008
  -121.11    38.77    1991   0.022   0.010  -0.029  -0.102  -0.113  -0.078   0.047   0.081   0.100   0.018   0.002   0.002
  -121.11    38.77    1992   0.034   0.020  -0.029  -0.072  -0.073  -0.059   0.061   0.123   0.097   0.018   0.004   0.001
  -121.11    38.77    1993   0.035   0.010  -0.018  -0.072  -0.093  -0.076  -0.058   0.055   0.084   0.011  -0.001   0.001
  -121.11    38.77    1994   0.038   0.007  -0.026  -0.066  -0.084  -0.050   0.063   0.089   0.071   0.050   0.006   0.009
  -121.11    38.77    1995   0.049   0.012  -0.018  -0.057  -0.068  -0.050  -0.024  -0.001   0.065   0.050   0.028   0.023
  -121.11    38.77    1996   0.038   0.014  -0.029  -0.065  -0.084  -0.065  -0.004   0.036   0.074   0.010   0.020   0.026
  -121.11    38.77    1997   0.036  -0.004  -0.036  -0.073  -0.081  -0.071   0.080   0.070   0.073   0.009   0.017  -0.007
  -121.11    38.77    1998   0.045   0.018  -0.027  -0.066  -0.085  -0.078  -0.029  -0.015  -0.007  -0.002   0.011  -0.006
  -121.11    38.77    1999   0.031   0.007  -0.032  -0.074  -0.116  -0.072   0.038   0.093   0.094   0.022   0.008  -0.003
  -121.11    38.77    2000   0.044   0.016  -0.045  -0.081  -0.091  -0.052  -0.007   0.089   0.105   0.006  -0.007   0.005
  -121.11    38.77    2001   0.041   0.003  -0.036  -0.094  -0.063  -0.036   0.002   0.124   0.066   0.017   0.017   0.007
  -121.11    38.77    2002   0.031   0.001  -0.041  -0.087  -0.111  -0.074  -0.029   0.110   0.104   0.055  -0.001   0.019
  -121.11    38.77    2003   0.039  -0.005  -0.042  -0.091  -0.121  -0.076   0.009   0.068   0.115   0.059   0.001   0.012
  -121.11    38.77    2004   0.038   0.006  -0.037  -0.086  -0.103  -0.031   0.130   0.143   0.079   0.005  -0.001   0.002
  -121.11    38.77    2005   0.036   0.007  -0.036  -0.093  -0.096  -0.092  -0.021  -0.012   0.008   0.012   0.010   0.021
  -121.11    38.77    2006   0.038  -0.004  -0.026  -0.072  -0.104  -0.062  -0.010   0.019   0.091   0.056   0.004   0.011
  -121.11    38.77    2007   0.032   0.015  -0.025  -0.066  -0.061  -0.040   0.101   0.140   0.059   0.013   0.008   0.005
  -121.11    38.77    2008   0.032   0.005  -0.048  -0.096  -0.070  -0.002   0.148   0.142   0.115   0.026   0.010   0.011
  -121.11    38.77    2009   0.034   0.007  -0.061  -0.102  -0.085  -0.050   0.015   0.078   0.076   0.014   0.003   0.012
  -121.11    38.77    2010   0.039   0.000  -0.044  -0.099  -0.137  -0.102  -0.062   0.010   0.065   0.008  -0.001   0.010
  -121.11    38.77    2011   0.026  -0.009  -0.022  -0.079  -0.126  -0.104  -0.089  -0.041   0.081   0.009   0.002  -0.010
  -121.11    38.77    2012   0.033   0.005  -0.019  -0.083  -0.102  -0.066   0.062   0.155   0.124   0.022   0.021   0.011
  -121.11    38.77    2013   0.032   0.010  -0.032  -0.081  -0.093  -0.040   0.074   0.141   0.041   0.035   0.011  -0.003
  -121.11    38.77    2014   0.035   0.006  -0.050  -0.094  -0.096  -0.053   0.080   0.107   0.033   0.016   0.014   0.019
  -121.11    38.77    2015   0.037   0.003  -0.047  -0.103  -0.117  -0.051   0.052   0.124   0.085   0.039   0.001   0.006
  -121.11    38.77    2016   0.043   0.005  -0.039  -0.089  -0.103  -0.067  -0.014   0.108   0.091   0.026   0.012   0.008
