      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    1963   3.441   3.820   8.456    15.717
  -121.11    38.85    1964   3.397   3.951   8.443    15.791
  -121.11    38.85    1965   3.417   3.805   8.452    15.674
  -121.11    38.85    1966   3.740   3.597   8.439    15.777
  -121.11    38.85    1967   3.698   3.582   8.426    15.707
  -121.11    38.85    1968   3.825   3.468   8.436    15.729
  -121.11    38.85    1969   4.028   3.381   8.430    15.838
  -121.11    38.85    1970   4.168   3.324   8.429    15.920
  -121.11    38.85    1971   4.226   3.185   8.427    15.839
  -121.11    38.85    1972   4.294   3.156   8.422    15.872
  -121.11    38.85    1973   4.437   3.103   8.410    15.951
  -121.11    38.85    1974   4.510   3.086   8.396    15.992
  -121.11    38.85    1975   4.629   3.011   8.386    16.026
  -121.11    38.85    1976   4.707   2.938   8.377    16.022
  -121.11    38.85    1977   4.683   2.943   8.368    15.995
  -121.11    38.85    1978   4.536   3.087   8.357    15.981
  -121.11    38.85    1979   4.750   2.946   8.339    16.035
  -121.11    38.85    1980   4.866   2.915   8.334    16.114
  -121.11    38.85    1981   5.033   2.767   8.314    16.114
  -121.11    38.85    1982   4.998   2.847   8.304    16.149
  -121.11    38.85    1983   4.918   2.861   8.296    16.074
  -121.11    38.85    1984   5.097   2.709   8.270    16.076
  -121.11    38.85    1985   5.142   2.728   8.261    16.131
  -121.11    38.85    1986   5.270   2.633   8.250    16.153
  -121.11    38.85    1987   5.310   2.593   8.236    16.139
  -121.11    38.85    1988   5.427   2.591   8.226    16.244
  -121.11    38.85    1989   5.464   2.625   8.224    16.312
  -121.11    38.85    1990   5.487   2.611   8.211    16.309
  -121.11    38.85    1991   5.617   2.499   8.196    16.312
  -121.11    38.85    1992   5.637   2.443   8.194    16.274
  -121.11    38.85    1993   5.639   2.387   8.183    16.209
  -121.11    38.85    1994   5.565   2.304   8.176    16.045
  -121.11    38.85    1995   5.652   2.379   8.157    16.187
