      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    2021   5.709   0.883   3.504    10.096
  -121.11    38.81    2022   5.561   1.014   3.508    10.083
  -121.11    38.81    2023   5.452   1.099   3.507    10.058
  -121.11    38.81    2024   5.574   1.011   3.503    10.088
  -121.11    38.81    2025   5.639   0.971   3.490    10.100
  -121.11    38.81    2026   5.659   0.941   3.491    10.092
  -121.11    38.81    2027   5.537   0.999   3.494    10.031
  -121.11    38.81    2028   5.531   1.031   3.482    10.043
  -121.11    38.81    2029   5.628   0.995   3.478    10.101
  -121.11    38.81    2030   4.432   2.015   3.483     9.930
  -121.11    38.81    2031   4.447   1.984   3.490     9.922
  -121.11    38.81    2032   4.409   1.989   3.502     9.901
  -121.11    38.81    2033   4.425   1.857   3.523     9.805
  -121.11    38.81    2034   4.491   1.751   3.519     9.761
  -121.11    38.81    2035   4.536   1.703   3.525     9.765
  -121.11    38.81    2036   4.573   1.666   3.522     9.761
  -121.11    38.81    2037   3.762   2.299   3.531     9.592
  -121.11    38.81    2038   3.876   2.175   3.543     9.594
  -121.11    38.81    2039   3.879   2.059   3.548     9.486
  -121.11    38.81    2040   3.989   1.891   3.557     9.437
  -121.11    38.81    2041   4.118   1.792   3.554     9.464
  -121.11    38.81    2042   4.162   1.780   3.554     9.496
  -121.11    38.81    2043   4.228   1.673   3.555     9.456
  -121.11    38.81    2044   4.280   1.554   3.553     9.386
  -121.11    38.81    2045   4.409   1.457   3.548     9.414
  -121.11    38.81    2046   4.323   1.489   3.536     9.349
  -121.11    38.81    2047   4.314   1.471   3.530     9.316
  -121.11    38.81    2048   4.323   1.430   3.516     9.268
  -121.11    38.81    2049   4.439   1.340   3.505     9.284
  -121.11    38.81    2050   4.523   1.264   3.495     9.281
  -121.11    38.81    2051   3.932   1.795   3.487     9.214
  -121.11    38.81    2052   3.991   1.608   3.498     9.098
  -121.11    38.81    2053   4.150   1.503   3.498     9.150
  -121.11    38.81    2054   4.190   1.513   3.490     9.194
  -121.11    38.81    2055   4.239   1.439   3.497     9.174
  -121.11    38.81    2056   4.275   1.410   3.497     9.182
  -121.11    38.81    2057   4.361   1.300   3.495     9.155
  -121.11    38.81    2058   4.467   1.196   3.487     9.150
  -121.11    38.81    2059   4.524   1.156   3.477     9.157
  -121.11    38.81    2060   4.574   1.074   3.467     9.115
  -121.11    38.81    2061   4.270   1.271   3.464     9.005
  -121.11    38.81    2062   4.357   1.174   3.455     8.986
  -121.11    38.81    2063   4.448   1.096   3.448     8.991
  -121.11    38.81    2064   4.513   1.024   3.436     8.973
  -121.11    38.81    2065   4.589   0.952   3.427     8.968
  -121.11    38.81    2066   4.535   1.039   3.414     8.988
  -121.11    38.81    2067   4.470   1.095   3.407     8.973
  -121.11    38.81    2068   4.375   1.132   3.396     8.903
  -121.11    38.81    2069   4.475   1.047   3.388     8.910
  -121.11    38.81    2070   4.490   1.052   3.376     8.917
  -121.11    38.81    2071   4.494   1.036   3.375     8.905
  -121.11    38.81    2072   4.544   0.973   3.366     8.883
  -121.11    38.81    2073   4.582   0.902   3.354     8.838
  -121.11    38.81    2074   4.444   1.002   3.339     8.784
