      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.81    2057   0.156   0.033   0.147   0.004   0.098   0.146   2.050   2.635
  -121.11    38.81    2058   0.151   0.214   1.419   0.002   0.095   0.143   2.090   4.113
  -121.11    38.81    2059   0.130   0.011   0.060   0.001   0.086   0.286   3.338   3.912
  -121.11    38.81    2060   0.140   0.046   0.053   0.001   0.078   0.224   3.208   3.750
  -121.11    38.81    2061   0.180   0.005   0.009   0.001   0.075   0.212   3.094   3.578
  -121.11    38.81    2062   0.201   0.256   0.149   0.002   0.084   0.164   2.933   3.790
  -121.11    38.81    2063   0.162   0.034   0.039   0.002   0.095   0.344   2.925   3.600
  -121.11    38.81    2064   0.140   0.043   0.125   0.002   0.095   0.289   2.810   3.503
  -121.11    38.81    2065   0.171   0.027   0.100   0.002   0.088   0.263   2.788   3.440
  -121.11    38.81    2066   0.169   0.034   0.162   0.001   0.089   0.217   2.732   3.405
  -121.11    38.81    2067   0.167   0.023   0.090   0.002   0.090   0.193   2.740   3.304
  -121.11    38.81    2068   0.170   0.249   1.440   0.002   0.094   0.170   2.696   4.820
  -121.11    38.81    2069   0.141   0.056   0.097   0.002   0.093   0.343   3.952   4.685
  -121.11    38.81    2070   0.130   0.039   0.162   0.001   0.083   0.296   3.810   4.520
  -121.11    38.81    2071   0.170   0.057   0.109   0.002   0.080   0.268   3.795   4.482
  -121.11    38.81    2072   0.169   0.035   0.115   0.002   0.083   0.247   3.685   4.334
  -121.11    38.81    2073   0.187   0.066   0.098   0.002   0.085   0.215   3.598   4.251
  -121.11    38.81    2074   0.175   0.040   0.174   0.003   0.094   0.223   3.515   4.222
  -121.11    38.81    2075   0.159   0.033   0.047   0.004   0.098   0.210   3.528   4.080
  -121.11    38.81    2076   0.125   0.030   0.035   0.001   0.088   0.182   3.365   3.826
  -121.11    38.81    2077   0.145   0.063   0.076   0.001   0.075   0.160   3.202   3.721
  -121.11    38.81    2078   0.165   0.281   0.547   0.001   0.070   0.170   3.087   4.322
  -121.11    38.81    2079   0.140   0.017   0.038   0.003   0.080   0.375   3.482   4.135
  -121.11    38.81    2080   0.097   0.012   0.026   0.001   0.073   0.285   3.307   3.800
  -121.11    38.81    2081   0.153   0.034   0.114   0.000   0.058   0.223   3.125   3.708
  -121.11    38.81    2082   0.169   0.034   0.060   0.002   0.069   0.199   3.072   3.605
  -121.11    38.81    2083   0.150   0.011   0.033   0.003   0.081   0.188   2.991   3.458
  -121.11    38.81    2084   0.129   0.019   0.033   0.001   0.077   0.150   2.848   3.256
  -121.11    38.81    2085   0.146   0.049   0.092   0.002   0.074   0.131   2.730   3.224
  -121.11    38.81    2086   0.150   0.062   0.089   0.001   0.065   0.230   3.616   4.213
  -121.11    38.81    2087   0.155   0.026   0.041   0.001   0.067   0.225   3.503   4.018
  -121.11    38.81    2088   0.166   0.029   0.043   0.001   0.067   0.187   3.335   3.830
  -121.11    38.81    2089   0.149   0.044   0.050   0.001   0.070   0.166   3.194   3.674
  -121.11    38.81    2090   0.156   0.033   0.129   0.001   0.069   0.163   3.067   3.620
  -121.11    38.81    2091   0.166   0.060   0.066   0.002   0.072   0.153   3.033   3.552
  -121.11    38.81    2092   0.152   0.041   0.078   0.001   0.074   0.167   2.926   3.439
