      Lon      Lat    Year  FireRT
  -120.31    39.27    1981  1000.0
  -120.31    39.27    1982  1000.0
  -120.31    39.27    1983  1000.0
  -120.31    39.27    1984  1000.0
  -120.31    39.27    1985  1000.0
  -120.31    39.27    1986  1000.0
  -120.31    39.27    1987  1000.0
  -120.31    39.27    1988  1000.0
  -120.31    39.27    1989  1000.0
  -120.31    39.27    1990  1000.0
  -120.31    39.27    1991  1000.0
  -120.31    39.27    1992  1000.0
  -120.31    39.27    1993  1000.0
  -120.31    39.27    1994  1000.0
  -120.31    39.27    1995  1000.0
  -120.31    39.27    1996  1000.0
  -120.31    39.27    1997  1000.0
  -120.31    39.27    1998  1000.0
  -120.31    39.27    1999  1000.0
  -120.31    39.27    2000  1000.0
  -120.31    39.27    2001  1000.0
  -120.31    39.27    2002  1000.0
  -120.31    39.27    2003  1000.0
  -120.31    39.27    2004  1000.0
  -120.31    39.27    2005  1000.0
  -120.31    39.27    2006  1000.0
  -120.31    39.27    2007  1000.0
  -120.31    39.27    2008  1000.0
  -120.31    39.27    2009  1000.0
  -120.31    39.27    2010  1000.0
  -120.31    39.27    2011  1000.0
  -120.31    39.27    2012  1000.0
  -120.31    39.27    2013  1000.0
  -120.31    39.27    2014  1000.0
  -120.31    39.27    2015  1000.0
  -120.31    39.27    2016  1000.0
  -120.31    39.27    2017  1000.0
  -120.31    39.27    2018  1000.0
  -120.31    39.27    2019  1000.0
  -120.31    39.27    2020  1000.0
  -120.31    39.27    2021  1000.0
  -120.31    39.27    2022  1000.0
  -120.31    39.27    2023  1000.0
  -120.31    39.27    2024  1000.0
  -120.31    39.27    2025  1000.0
  -120.31    39.27    2026  1000.0
  -120.31    39.27    2027  1000.0
  -120.31    39.27    2028  1000.0
  -120.31    39.27    2029  1000.0
  -120.31    39.27    2030  1000.0
  -120.31    39.27    2031  1000.0
  -120.31    39.27    2032  1000.0
  -120.31    39.27    2033  1000.0
  -120.31    39.27    2034  1000.0
  -120.31    39.27    2035  1000.0
  -120.31    39.27    2036  1000.0
  -120.31    39.27    2037  1000.0
  -120.31    39.27    2038  1000.0
  -120.31    39.27    2039  1000.0
  -120.31    39.27    2040  1000.0
  -120.31    39.27    2041  1000.0
  -120.31    39.27    2042  1000.0
  -120.31    39.27    2043  1000.0
  -120.31    39.27    2044  1000.0
  -120.31    39.27    2045  1000.0
  -120.31    39.27    2046  1000.0
  -120.31    39.27    2047  1000.0
  -120.31    39.27    2048  1000.0
  -120.31    39.27    2049  1000.0
  -120.31    39.27    2050  1000.0
  -120.31    39.27    2051  1000.0
  -120.31    39.27    2052  1000.0
  -120.31    39.27    2053  1000.0
  -120.31    39.27    2054  1000.0
  -120.31    39.27    2055  1000.0
  -120.31    39.27    2056  1000.0
  -120.31    39.27    2057  1000.0
  -120.31    39.27    2058  1000.0
  -120.31    39.27    2059  1000.0
  -120.31    39.27    2060  1000.0
  -120.31    39.27    2061  1000.0
  -120.31    39.27    2062  1000.0
  -120.31    39.27    2063  1000.0
  -120.31    39.27    2064  1000.0
  -120.31    39.27    2065  1000.0
  -120.31    39.27    2066  1000.0
  -120.31    39.27    2067  1000.0
  -120.31    39.27    2068  1000.0
  -120.31    39.27    2069  1000.0
  -120.31    39.27    2070  1000.0
  -120.31    39.27    2071  1000.0
  -120.31    39.27    2072  1000.0
  -120.31    39.27    2073  1000.0
  -120.31    39.27    2074  1000.0
  -120.31    39.27    2075  1000.0
  -120.31    39.27    2076  1000.0
  -120.31    39.27    2077  1000.0
  -120.31    39.27    2078  1000.0
  -120.31    39.27    2079  1000.0
  -120.31    39.27    2080  1000.0
  -120.31    39.27    2081  1000.0
  -120.31    39.27    2082  1000.0
  -120.31    39.27    2083  1000.0
  -120.31    39.27    2084  1000.0
  -120.31    39.27    2085  1000.0
  -120.31    39.27    2086  1000.0
  -120.31    39.27    2087  1000.0
  -120.31    39.27    2088  1000.0
  -120.31    39.27    2089  1000.0
  -120.31    39.27    2090  1000.0
  -120.31    39.27    2091  1000.0
  -120.31    39.27    2092  1000.0
  -120.31    39.27    2093  1000.0
  -120.31    39.27    2094  1000.0
  -120.31    39.27    2095  1000.0
  -120.31    39.27    2096  1000.0
  -120.31    39.27    2097  1000.0
  -120.31    39.27    2098  1000.0
  -120.31    39.27    2099  1000.0
  -120.31    39.27    2100  1000.0
  -120.31    39.23    1950  1000.0
  -120.31    39.23    1951  1000.0
  -120.31    39.23    1952  1000.0
  -120.31    39.23    1953  1000.0
  -120.31    39.23    1954  1000.0
  -120.31    39.23    1955  1000.0
  -120.31    39.23    1956  1000.0
  -120.31    39.23    1957  1000.0
  -120.31    39.23    1958  1000.0
  -120.31    39.23    1959  1000.0
  -120.31    39.23    1960  1000.0
  -120.31    39.23    1961  1000.0
  -120.31    39.23    1962  1000.0
  -120.31    39.23    1963  1000.0
  -120.31    39.23    1964  1000.0
  -120.31    39.23    1965  1000.0
  -120.31    39.23    1966  1000.0
  -120.31    39.23    1967  1000.0
  -120.31    39.23    1968  1000.0
  -120.31    39.23    1969  1000.0
  -120.31    39.23    1970  1000.0
  -120.31    39.23    1971  1000.0
  -120.31    39.23    1972  1000.0
  -120.31    39.23    1973  1000.0
  -120.31    39.23    1974  1000.0
  -120.31    39.23    1975  1000.0
  -120.31    39.23    1976  1000.0
  -120.31    39.23    1977  1000.0
  -120.31    39.23    1978  1000.0
  -120.31    39.23    1979  1000.0
  -120.31    39.23    1980  1000.0
  -120.31    39.23    1981  1000.0
  -120.31    39.23    1982  1000.0
  -120.31    39.23    1983  1000.0
  -120.31    39.23    1984  1000.0
  -120.31    39.23    1985  1000.0
  -120.31    39.23    1986  1000.0
  -120.31    39.23    1987  1000.0
  -120.31    39.23    1988  1000.0
  -120.31    39.23    1989  1000.0
  -120.31    39.23    1990  1000.0
  -120.31    39.23    1991  1000.0
  -120.31    39.23    1992  1000.0
  -120.31    39.23    1993  1000.0
  -120.31    39.23    1994  1000.0
  -120.31    39.23    1995  1000.0
  -120.31    39.23    1996  1000.0
  -120.31    39.23    1997  1000.0
  -120.31    39.23    1998  1000.0
  -120.31    39.23    1999  1000.0
  -120.31    39.23    2000  1000.0
  -120.31    39.23    2001  1000.0
  -120.31    39.23    2002  1000.0
  -120.31    39.23    2003  1000.0
  -120.31    39.23    2004  1000.0
  -120.31    39.23    2005  1000.0
  -120.31    39.23    2006  1000.0
  -120.31    39.23    2007  1000.0
  -120.31    39.23    2008  1000.0
  -120.31    39.23    2009  1000.0
  -120.31    39.23    2010  1000.0
  -120.31    39.23    2011  1000.0
  -120.31    39.23    2012  1000.0
  -120.31    39.23    2013  1000.0
  -120.31    39.23    2014  1000.0
  -120.31    39.23    2015  1000.0
  -120.31    39.23    2016  1000.0
  -120.31    39.23    2017  1000.0
  -120.31    39.23    2018  1000.0
  -120.31    39.23    2019  1000.0
  -120.31    39.23    2020  1000.0
  -120.31    39.23    2021  1000.0
  -120.31    39.23    2022  1000.0
  -120.31    39.23    2023  1000.0
  -120.31    39.23    2024  1000.0
  -120.31    39.23    2025  1000.0
  -120.31    39.23    2026  1000.0
  -120.31    39.23    2027  1000.0
  -120.31    39.23    2028  1000.0
  -120.31    39.23    2029  1000.0
  -120.31    39.23    2030  1000.0
  -120.31    39.23    2031  1000.0
  -120.31    39.23    2032  1000.0
  -120.31    39.23    2033  1000.0
  -120.31    39.23    2034  1000.0
  -120.31    39.23    2035  1000.0
  -120.31    39.23    2036  1000.0
  -120.31    39.23    2037  1000.0
  -120.31    39.23    2038  1000.0
  -120.31    39.23    2039  1000.0
  -120.31    39.23    2040  1000.0
  -120.31    39.23    2041  1000.0
  -120.31    39.23    2042  1000.0
  -120.31    39.23    2043  1000.0
  -120.31    39.23    2044  1000.0
  -120.31    39.23    2045  1000.0
  -120.31    39.23    2046  1000.0
  -120.31    39.23    2047  1000.0
  -120.31    39.23    2048  1000.0
  -120.31    39.23    2049  1000.0
  -120.31    39.23    2050  1000.0
  -120.31    39.23    2051  1000.0
  -120.31    39.23    2052  1000.0
  -120.31    39.23    2053  1000.0
  -120.31    39.23    2054  1000.0
  -120.31    39.23    2055  1000.0
  -120.31    39.23    2056  1000.0
  -120.31    39.23    2057  1000.0
  -120.31    39.23    2058  1000.0
  -120.31    39.23    2059  1000.0
  -120.31    39.23    2060  1000.0
  -120.31    39.23    2061  1000.0
  -120.31    39.23    2062  1000.0
  -120.31    39.23    2063  1000.0
  -120.31    39.23    2064  1000.0
  -120.31    39.23    2065  1000.0
  -120.31    39.23    2066  1000.0
  -120.31    39.23    2067  1000.0
  -120.31    39.23    2068  1000.0
  -120.31    39.23    2069  1000.0
  -120.31    39.23    2070  1000.0
  -120.31    39.23    2071  1000.0
  -120.31    39.23    2072  1000.0
  -120.31    39.23    2073  1000.0
  -120.31    39.23    2074  1000.0
  -120.31    39.23    2075  1000.0
  -120.31    39.23    2076  1000.0
  -120.31    39.23    2077  1000.0
  -120.31    39.23    2078  1000.0
  -120.31    39.23    2079  1000.0
  -120.31    39.23    2080  1000.0
  -120.31    39.23    2081  1000.0
  -120.31    39.23    2082  1000.0
  -120.31    39.23    2083  1000.0
  -120.31    39.23    2084  1000.0
  -120.31    39.23    2085  1000.0
  -120.31    39.23    2086  1000.0
  -120.31    39.23    2087  1000.0
  -120.31    39.23    2088  1000.0
  -120.31    39.23    2089  1000.0
  -120.31    39.23    2090  1000.0
  -120.31    39.23    2091  1000.0
  -120.31    39.23    2092  1000.0
  -120.31    39.23    2093  1000.0
  -120.31    39.23    2094  1000.0
  -120.31    39.23    2095  1000.0
  -120.31    39.23    2096  1000.0
  -120.31    39.23    2097  1000.0
  -120.31    39.23    2098  1000.0
  -120.31    39.23    2099  1000.0
  -120.31    39.23    2100  1000.0
  -120.31    39.19    1950  1000.0
  -120.31    39.19    1951  1000.0
  -120.31    39.19    1952  1000.0
  -120.31    39.19    1953  1000.0
  -120.31    39.19    1954  1000.0
  -120.31    39.19    1955  1000.0
  -120.31    39.19    1956  1000.0
  -120.31    39.19    1957  1000.0
  -120.31    39.19    1958  1000.0
  -120.31    39.19    1959  1000.0
  -120.31    39.19    1960  1000.0
  -120.31    39.19    1961  1000.0
  -120.31    39.19    1962  1000.0
  -120.31    39.19    1963  1000.0
  -120.31    39.19    1964  1000.0
  -120.31    39.19    1965  1000.0
  -120.31    39.19    1966  1000.0
  -120.31    39.19    1967  1000.0
  -120.31    39.19    1968  1000.0
  -120.31    39.19    1969  1000.0
  -120.31    39.19    1970  1000.0
  -120.31    39.19    1971  1000.0
  -120.31    39.19    1972  1000.0
  -120.31    39.19    1973  1000.0
  -120.31    39.19    1974  1000.0
  -120.31    39.19    1975  1000.0
  -120.31    39.19    1976  1000.0
  -120.31    39.19    1977  1000.0
  -120.31    39.19    1978  1000.0
  -120.31    39.19    1979  1000.0
  -120.31    39.19    1980  1000.0
  -120.31    39.19    1981  1000.0
  -120.31    39.19    1982  1000.0
  -120.31    39.19    1983  1000.0
  -120.31    39.19    1984  1000.0
  -120.31    39.19    1985  1000.0
  -120.31    39.19    1986  1000.0
  -120.31    39.19    1987  1000.0
  -120.31    39.19    1988  1000.0
  -120.31    39.19    1989  1000.0
  -120.31    39.19    1990  1000.0
  -120.31    39.19    1991  1000.0
  -120.31    39.19    1992  1000.0
  -120.31    39.19    1993  1000.0
  -120.31    39.19    1994  1000.0
  -120.31    39.19    1995  1000.0
  -120.31    39.19    1996  1000.0
  -120.31    39.19    1997  1000.0
  -120.31    39.19    1998  1000.0
  -120.31    39.19    1999  1000.0
  -120.31    39.19    2000  1000.0
  -120.31    39.19    2001  1000.0
  -120.31    39.19    2002  1000.0
  -120.31    39.19    2003  1000.0
  -120.31    39.19    2004  1000.0
  -120.31    39.19    2005  1000.0
  -120.31    39.19    2006  1000.0
  -120.31    39.19    2007  1000.0
  -120.31    39.19    2008  1000.0
  -120.31    39.19    2009  1000.0
  -120.31    39.19    2010  1000.0
  -120.31    39.19    2011  1000.0
  -120.31    39.19    2012  1000.0
  -120.31    39.19    2013  1000.0
  -120.31    39.19    2014  1000.0
  -120.31    39.19    2015  1000.0
  -120.31    39.19    2016  1000.0
  -120.31    39.19    2017  1000.0
  -120.31    39.19    2018  1000.0
  -120.31    39.19    2019  1000.0
  -120.31    39.19    2020  1000.0
  -120.31    39.19    2021  1000.0
  -120.31    39.19    2022  1000.0
  -120.31    39.19    2023  1000.0
  -120.31    39.19    2024  1000.0
  -120.31    39.19    2025  1000.0
  -120.31    39.19    2026  1000.0
  -120.31    39.19    2027  1000.0
  -120.31    39.19    2028  1000.0
  -120.31    39.19    2029  1000.0
  -120.31    39.19    2030  1000.0
  -120.31    39.19    2031  1000.0
  -120.31    39.19    2032  1000.0
  -120.31    39.19    2033  1000.0
  -120.31    39.19    2034  1000.0
  -120.31    39.19    2035  1000.0
  -120.31    39.19    2036  1000.0
  -120.31    39.19    2037  1000.0
  -120.31    39.19    2038  1000.0
  -120.31    39.19    2039  1000.0
  -120.31    39.19    2040  1000.0
  -120.31    39.19    2041  1000.0
  -120.31    39.19    2042  1000.0
  -120.31    39.19    2043  1000.0
  -120.31    39.19    2044  1000.0
  -120.31    39.19    2045  1000.0
  -120.31    39.19    2046  1000.0
  -120.31    39.19    2047  1000.0
  -120.31    39.19    2048  1000.0
  -120.31    39.19    2049  1000.0
  -120.31    39.19    2050  1000.0
  -120.31    39.19    2051  1000.0
  -120.31    39.19    2052  1000.0
  -120.31    39.19    2053  1000.0
  -120.31    39.19    2054  1000.0
  -120.31    39.19    2055  1000.0
  -120.31    39.19    2056  1000.0
  -120.31    39.19    2057  1000.0
  -120.31    39.19    2058  1000.0
  -120.31    39.19    2059  1000.0
  -120.31    39.19    2060  1000.0
  -120.31    39.19    2061  1000.0
  -120.31    39.19    2062  1000.0
  -120.31    39.19    2063  1000.0
  -120.31    39.19    2064  1000.0
  -120.31    39.19    2065  1000.0
  -120.31    39.19    2066  1000.0
  -120.31    39.19    2067  1000.0
  -120.31    39.19    2068  1000.0
  -120.31    39.19    2069  1000.0
  -120.31    39.19    2070  1000.0
  -120.31    39.19    2071  1000.0
  -120.31    39.19    2072  1000.0
  -120.31    39.19    2073  1000.0
  -120.31    39.19    2074  1000.0
  -120.31    39.19    2075  1000.0
  -120.31    39.19    2076  1000.0
  -120.31    39.19    2077  1000.0
  -120.31    39.19    2078  1000.0
  -120.31    39.19    2079  1000.0
  -120.31    39.19    2080  1000.0
  -120.31    39.19    2081  1000.0
  -120.31    39.19    2082  1000.0
  -120.31    39.19    2083  1000.0
  -120.31    39.19    2084  1000.0
  -120.31    39.19    2085  1000.0
  -120.31    39.19    2086  1000.0
  -120.31    39.19    2087  1000.0
  -120.31    39.19    2088  1000.0
  -120.31    39.19    2089  1000.0
  -120.31    39.19    2090  1000.0
  -120.31    39.19    2091  1000.0
  -120.31    39.19    2092  1000.0
  -120.31    39.19    2093  1000.0
  -120.31    39.19    2094  1000.0
  -120.31    39.19    2095  1000.0
  -120.31    39.19    2096  1000.0
  -120.31    39.19    2097  1000.0
  -120.31    39.19    2098  1000.0
  -120.31    39.19    2099  1000.0
  -120.31    39.19    2100  1000.0
  -120.31    39.15    1950  1000.0
  -120.31    39.15    1951  1000.0
  -120.31    39.15    1952  1000.0
  -120.31    39.15    1953  1000.0
  -120.31    39.15    1954  1000.0
  -120.31    39.15    1955  1000.0
  -120.31    39.15    1956  1000.0
  -120.31    39.15    1957  1000.0
  -120.31    39.15    1958  1000.0
  -120.31    39.15    1959  1000.0
  -120.31    39.15    1960  1000.0
  -120.31    39.15    1961  1000.0
  -120.31    39.15    1962  1000.0
  -120.31    39.15    1963  1000.0
  -120.31    39.15    1964  1000.0
  -120.31    39.15    1965  1000.0
  -120.31    39.15    1966  1000.0
  -120.31    39.15    1967  1000.0
  -120.31    39.15    1968  1000.0
  -120.31    39.15    1969  1000.0
  -120.31    39.15    1970  1000.0
  -120.31    39.15    1971  1000.0
  -120.31    39.15    1972  1000.0
  -120.31    39.15    1973  1000.0
  -120.31    39.15    1974  1000.0
  -120.31    39.15    1975  1000.0
  -120.31    39.15    1976  1000.0
  -120.31    39.15    1977  1000.0
  -120.31    39.15    1978  1000.0
  -120.31    39.15    1979  1000.0
  -120.31    39.15    1980  1000.0
  -120.31    39.15    1981  1000.0
  -120.31    39.15    1982  1000.0
  -120.31    39.15    1983  1000.0
  -120.31    39.15    1984  1000.0
  -120.31    39.15    1985  1000.0
  -120.31    39.15    1986  1000.0
  -120.31    39.15    1987  1000.0
  -120.31    39.15    1988  1000.0
  -120.31    39.15    1989  1000.0
  -120.31    39.15    1990  1000.0
  -120.31    39.15    1991  1000.0
  -120.31    39.15    1992  1000.0
  -120.31    39.15    1993  1000.0
  -120.31    39.15    1994  1000.0
  -120.31    39.15    1995  1000.0
  -120.31    39.15    1996  1000.0
  -120.31    39.15    1997  1000.0
  -120.31    39.15    1998  1000.0
  -120.31    39.15    1999  1000.0
  -120.31    39.15    2000  1000.0
  -120.31    39.15    2001  1000.0
  -120.31    39.15    2002  1000.0
  -120.31    39.15    2003  1000.0
  -120.31    39.15    2004  1000.0
  -120.31    39.15    2005  1000.0
  -120.31    39.15    2006  1000.0
  -120.31    39.15    2007  1000.0
  -120.31    39.15    2008  1000.0
  -120.31    39.15    2009  1000.0
  -120.31    39.15    2010  1000.0
  -120.31    39.15    2011  1000.0
  -120.31    39.15    2012  1000.0
  -120.31    39.15    2013  1000.0
  -120.31    39.15    2014  1000.0
  -120.31    39.15    2015  1000.0
  -120.31    39.15    2016  1000.0
  -120.31    39.15    2017  1000.0
  -120.31    39.15    2018  1000.0
  -120.31    39.15    2019  1000.0
  -120.31    39.15    2020  1000.0
  -120.31    39.15    2021  1000.0
  -120.31    39.15    2022  1000.0
  -120.31    39.15    2023  1000.0
  -120.31    39.15    2024  1000.0
  -120.31    39.15    2025  1000.0
  -120.31    39.15    2026  1000.0
  -120.31    39.15    2027  1000.0
  -120.31    39.15    2028  1000.0
  -120.31    39.15    2029  1000.0
  -120.31    39.15    2030  1000.0
  -120.31    39.15    2031  1000.0
  -120.31    39.15    2032  1000.0
  -120.31    39.15    2033  1000.0
  -120.31    39.15    2034  1000.0
  -120.31    39.15    2035  1000.0
  -120.31    39.15    2036  1000.0
  -120.31    39.15    2037  1000.0
  -120.31    39.15    2038  1000.0
  -120.31    39.15    2039  1000.0
  -120.31    39.15    2040  1000.0
  -120.31    39.15    2041  1000.0
  -120.31    39.15    2042  1000.0
  -120.31    39.15    2043  1000.0
  -120.31    39.15    2044  1000.0
  -120.31    39.15    2045  1000.0
  -120.31    39.15    2046  1000.0
  -120.31    39.15    2047  1000.0
  -120.31    39.15    2048  1000.0
  -120.31    39.15    2049  1000.0
  -120.31    39.15    2050  1000.0
  -120.31    39.15    2051  1000.0
  -120.31    39.15    2052  1000.0
  -120.31    39.15    2053  1000.0
  -120.31    39.15    2054  1000.0
  -120.31    39.15    2055  1000.0
  -120.31    39.15    2056  1000.0
  -120.31    39.15    2057  1000.0
  -120.31    39.15    2058  1000.0
  -120.31    39.15    2059  1000.0
  -120.31    39.15    2060  1000.0
  -120.31    39.15    2061  1000.0
  -120.31    39.15    2062  1000.0
  -120.31    39.15    2063  1000.0
  -120.31    39.15    2064  1000.0
  -120.31    39.15    2065  1000.0
  -120.31    39.15    2066  1000.0
  -120.31    39.15    2067  1000.0
  -120.31    39.15    2068  1000.0
  -120.31    39.15    2069  1000.0
  -120.31    39.15    2070  1000.0
  -120.31    39.15    2071  1000.0
  -120.31    39.15    2072  1000.0
  -120.31    39.15    2073  1000.0
  -120.31    39.15    2074  1000.0
  -120.31    39.15    2075  1000.0
  -120.31    39.15    2076  1000.0
  -120.31    39.15    2077  1000.0
  -120.31    39.15    2078  1000.0
  -120.31    39.15    2079  1000.0
  -120.31    39.15    2080  1000.0
  -120.31    39.15    2081  1000.0
  -120.31    39.15    2082  1000.0
  -120.31    39.15    2083  1000.0
  -120.31    39.15    2084  1000.0
  -120.31    39.15    2085  1000.0
  -120.31    39.15    2086  1000.0
  -120.31    39.15    2087  1000.0
  -120.31    39.15    2088  1000.0
  -120.31    39.15    2089  1000.0
  -120.31    39.15    2090  1000.0
  -120.31    39.15    2091  1000.0
  -120.31    39.15    2092  1000.0
  -120.31    39.15    2093  1000.0
  -120.31    39.15    2094  1000.0
  -120.31    39.15    2095  1000.0
  -120.31    39.15    2096  1000.0
  -120.31    39.15    2097  1000.0
  -120.31    39.15    2098  1000.0
  -120.31    39.15    2099  1000.0
  -120.31    39.15    2100  1000.0
  -120.31    39.10    1950  1000.0
  -120.31    39.10    1951  1000.0
  -120.31    39.10    1952  1000.0
  -120.31    39.10    1953  1000.0
  -120.31    39.10    1954  1000.0
  -120.31    39.10    1955  1000.0
  -120.31    39.10    1956  1000.0
  -120.31    39.10    1957  1000.0
  -120.31    39.10    1958  1000.0
  -120.31    39.10    1959  1000.0
  -120.31    39.10    1960  1000.0
  -120.31    39.10    1961  1000.0
  -120.31    39.10    1962  1000.0
  -120.31    39.10    1963  1000.0
  -120.31    39.10    1964  1000.0
  -120.31    39.10    1965  1000.0
  -120.31    39.10    1966  1000.0
  -120.31    39.10    1967  1000.0
  -120.31    39.10    1968  1000.0
  -120.31    39.10    1969  1000.0
  -120.31    39.10    1970  1000.0
  -120.31    39.10    1971  1000.0
  -120.31    39.10    1972  1000.0
  -120.31    39.10    1973  1000.0
  -120.31    39.10    1974  1000.0
  -120.31    39.10    1975  1000.0
  -120.31    39.10    1976  1000.0
  -120.31    39.10    1977  1000.0
  -120.31    39.10    1978  1000.0
  -120.31    39.10    1979  1000.0
  -120.31    39.10    1980  1000.0
  -120.31    39.10    1981  1000.0
  -120.31    39.10    1982  1000.0
  -120.31    39.10    1983  1000.0
  -120.31    39.10    1984  1000.0
  -120.31    39.10    1985  1000.0
  -120.31    39.10    1986  1000.0
  -120.31    39.10    1987  1000.0
  -120.31    39.10    1988  1000.0
  -120.31    39.10    1989  1000.0
  -120.31    39.10    1990  1000.0
  -120.31    39.10    1991  1000.0
  -120.31    39.10    1992  1000.0
  -120.31    39.10    1993  1000.0
  -120.31    39.10    1994  1000.0
  -120.31    39.10    1995  1000.0
  -120.31    39.10    1996  1000.0
  -120.31    39.10    1997  1000.0
  -120.31    39.10    1998  1000.0
  -120.31    39.10    1999  1000.0
  -120.31    39.10    2000  1000.0
  -120.31    39.10    2001  1000.0
  -120.31    39.10    2002  1000.0
  -120.31    39.10    2003  1000.0
  -120.31    39.10    2004  1000.0
  -120.31    39.10    2005  1000.0
  -120.31    39.10    2006  1000.0
  -120.31    39.10    2007  1000.0
  -120.31    39.10    2008  1000.0
  -120.31    39.10    2009  1000.0
  -120.31    39.10    2010  1000.0
  -120.31    39.10    2011  1000.0
  -120.31    39.10    2012  1000.0
  -120.31    39.10    2013  1000.0
  -120.31    39.10    2014  1000.0
  -120.31    39.10    2015  1000.0
  -120.31    39.10    2016  1000.0
  -120.31    39.10    2017  1000.0
  -120.31    39.10    2018  1000.0
  -120.31    39.10    2019  1000.0
  -120.31    39.10    2020  1000.0
  -120.31    39.10    2021  1000.0
  -120.31    39.10    2022  1000.0
  -120.31    39.10    2023  1000.0
  -120.31    39.10    2024  1000.0
  -120.31    39.10    2025  1000.0
  -120.31    39.10    2026  1000.0
  -120.31    39.10    2027  1000.0
  -120.31    39.10    2028  1000.0
  -120.31    39.10    2029  1000.0
  -120.31    39.10    2030  1000.0
  -120.31    39.10    2031  1000.0
  -120.31    39.10    2032  1000.0
  -120.31    39.10    2033  1000.0
  -120.31    39.10    2034  1000.0
  -120.31    39.10    2035  1000.0
  -120.31    39.10    2036  1000.0
  -120.31    39.10    2037  1000.0
  -120.31    39.10    2038  1000.0
  -120.31    39.10    2039  1000.0
  -120.31    39.10    2040  1000.0
  -120.31    39.10    2041  1000.0
  -120.31    39.10    2042  1000.0
  -120.31    39.10    2043  1000.0
  -120.31    39.10    2044  1000.0
  -120.31    39.10    2045  1000.0
  -120.31    39.10    2046  1000.0
  -120.31    39.10    2047  1000.0
  -120.31    39.10    2048  1000.0
  -120.31    39.10    2049  1000.0
  -120.31    39.10    2050  1000.0
  -120.31    39.10    2051  1000.0
  -120.31    39.10    2052  1000.0
  -120.31    39.10    2053  1000.0
  -120.31    39.10    2054  1000.0
  -120.31    39.10    2055  1000.0
  -120.31    39.10    2056  1000.0
  -120.31    39.10    2057  1000.0
  -120.31    39.10    2058  1000.0
  -120.31    39.10    2059  1000.0
  -120.31    39.10    2060  1000.0
  -120.31    39.10    2061  1000.0
  -120.31    39.10    2062  1000.0
  -120.31    39.10    2063  1000.0
  -120.31    39.10    2064  1000.0
  -120.31    39.10    2065  1000.0
  -120.31    39.10    2066  1000.0
  -120.31    39.10    2067  1000.0
  -120.31    39.10    2068  1000.0
  -120.31    39.10    2069  1000.0
  -120.31    39.10    2070  1000.0
  -120.31    39.10    2071  1000.0
  -120.31    39.10    2072  1000.0
  -120.31    39.10    2073  1000.0
  -120.31    39.10    2074  1000.0
  -120.31    39.10    2075  1000.0
  -120.31    39.10    2076  1000.0
  -120.31    39.10    2077  1000.0
  -120.31    39.10    2078  1000.0
  -120.31    39.10    2079  1000.0
  -120.31    39.10    2080  1000.0
  -120.31    39.10    2081  1000.0
  -120.31    39.10    2082  1000.0
  -120.31    39.10    2083  1000.0
  -120.31    39.10    2084  1000.0
  -120.31    39.10    2085  1000.0
  -120.31    39.10    2086  1000.0
  -120.31    39.10    2087  1000.0
  -120.31    39.10    2088  1000.0
  -120.31    39.10    2089  1000.0
  -120.31    39.10    2090  1000.0
  -120.31    39.10    2091  1000.0
  -120.31    39.10    2092  1000.0
  -120.31    39.10    2093  1000.0
  -120.31    39.10    2094  1000.0
  -120.31    39.10    2095  1000.0
  -120.31    39.10    2096  1000.0
  -120.31    39.10    2097  1000.0
  -120.31    39.10    2098  1000.0
  -120.31    39.10    2099  1000.0
  -120.31    39.10    2100  1000.0
  -120.31    39.06    1950  1000.0
  -120.31    39.06    1951  1000.0
  -120.31    39.06    1952  1000.0
  -120.31    39.06    1953  1000.0
  -120.31    39.06    1954  1000.0
  -120.31    39.06    1955  1000.0
  -120.31    39.06    1956  1000.0
  -120.31    39.06    1957  1000.0
  -120.31    39.06    1958  1000.0
  -120.31    39.06    1959  1000.0
  -120.31    39.06    1960  1000.0
  -120.31    39.06    1961  1000.0
  -120.31    39.06    1962  1000.0
  -120.31    39.06    1963  1000.0
  -120.31    39.06    1964  1000.0
  -120.31    39.06    1965  1000.0
  -120.31    39.06    1966  1000.0
  -120.31    39.06    1967  1000.0
  -120.31    39.06    1968  1000.0
  -120.31    39.06    1969  1000.0
  -120.31    39.06    1970  1000.0
  -120.31    39.06    1971  1000.0
  -120.31    39.06    1972  1000.0
  -120.31    39.06    1973  1000.0
  -120.31    39.06    1974  1000.0
  -120.31    39.06    1975  1000.0
  -120.31    39.06    1976  1000.0
  -120.31    39.06    1977  1000.0
  -120.31    39.06    1978  1000.0
  -120.31    39.06    1979  1000.0
  -120.31    39.06    1980  1000.0
  -120.31    39.06    1981  1000.0
  -120.31    39.06    1982  1000.0
  -120.31    39.06    1983  1000.0
  -120.31    39.06    1984  1000.0
  -120.31    39.06    1985  1000.0
  -120.31    39.06    1986  1000.0
  -120.31    39.06    1987  1000.0
  -120.31    39.06    1988  1000.0
  -120.31    39.06    1989  1000.0
  -120.31    39.06    1990  1000.0
  -120.31    39.06    1991  1000.0
  -120.31    39.06    1992  1000.0
  -120.31    39.06    1993  1000.0
  -120.31    39.06    1994  1000.0
  -120.31    39.06    1995  1000.0
  -120.31    39.06    1996  1000.0
  -120.31    39.06    1997  1000.0
  -120.31    39.06    1998  1000.0
  -120.31    39.06    1999  1000.0
  -120.31    39.06    2000  1000.0
  -120.31    39.06    2001  1000.0
