      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.85    1994   0.080   0.023   0.055   0.003   0.049   0.090   1.259   1.558
  -121.11    38.85    1995   0.071   0.016   0.046   0.003   0.050   0.094   1.262   1.541
  -121.11    38.85    1996   0.066   0.007   0.005   0.002   0.048   0.090   1.252   1.471
  -121.11    38.85    1997   0.068   0.023   0.086   0.003   0.048   0.082   1.214   1.525
  -121.11    38.85    1998   0.058   0.017   0.029   0.002   0.046   0.085   1.244   1.480
  -121.11    38.85    1999   0.064   0.014   0.016   0.001   0.041   0.081   1.212   1.429
  -121.11    38.85    2000   0.067   0.034   0.046   0.002   0.041   0.079   1.177   1.446
  -121.11    38.85    2001   0.066   0.019   0.019   0.002   0.041   0.092   1.170   1.408
  -121.11    38.85    2002   0.068   0.007   0.026   0.001   0.039   0.089   1.133   1.365
  -121.11    38.85    2003   0.066   0.013   0.017   0.002   0.040   0.078   1.111   1.328
  -121.11    38.85    2004   0.061   0.009   0.011   0.001   0.039   0.073   1.075   1.270
  -121.11    38.85    2005   0.067   0.026   0.038   0.001   0.037   0.065   1.034   1.268
  -121.11    38.85    2006   0.067   0.015   0.016   0.001   0.036   0.073   1.019   1.226
  -121.11    38.85    2007   0.070   0.019   0.021   0.001   0.037   0.070   0.988   1.206
  -121.11    38.85    2008   0.080   0.183   0.303   0.002   0.038   0.073   0.966   1.645
  -121.11    38.85    2009   0.054   0.017   0.021   0.001   0.039   0.208   1.205   1.545
  -121.11    38.85    2010   0.052   0.000   0.000   0.001   0.035   0.171   1.163   1.422
  -121.11    38.85    2011   0.079   0.000   0.000   0.001   0.032   0.136   1.106   1.354
  -121.11    38.85    2012   0.078   0.036   0.069   0.002   0.038   0.109   1.057   1.389
  -121.11    38.85    2013   0.076   0.015   0.020   0.001   0.039   0.114   1.069   1.333
  -121.11    38.85    2014   0.076   0.017   0.095   0.001   0.043   0.102   1.037   1.371
  -121.11    38.85    2015   0.078   0.014   0.019   0.001   0.043   0.093   1.075   1.322
  -121.11    38.85    2016   0.073   0.000   0.000   0.001   0.043   0.084   1.041   1.242
  -121.11    38.85    2017   0.069   0.007   0.036   0.001   0.043   0.066   0.993   1.215
  -121.11    38.85    2018   0.069   0.013   0.020   0.002   0.044   0.060   0.987   1.195
  -121.11    38.85    2019   0.064   0.014   0.021   0.001   0.042   0.059   0.960   1.162
  -121.11    38.85    2020   0.066   0.016   0.028   0.002   0.041   0.059   0.938   1.150
  -121.11    38.85    2021   0.063   0.011   0.041   0.001   0.038   0.058   0.915   1.127
  -121.11    38.85    2022   0.061   0.027   0.052   0.001   0.037   0.055   0.912   1.147
  -121.11    38.85    2023   0.061   0.021   0.049   0.001   0.036   0.067   0.920   1.156
  -121.11    38.85    2024   0.054   0.000   0.000   0.001   0.034   0.069   0.919   1.076
  -121.11    38.85    2025   0.062   0.000   0.000   0.000   0.030   0.051   0.867   1.012
  -121.11    38.85    2026   0.067   0.002   0.019   0.001   0.031   0.040   0.826   0.988
  -121.11    38.85    2027   0.060   0.007   0.043   0.001   0.033   0.033   0.806   0.984
  -121.11    38.85    2028   0.054   0.012   0.025   0.001   0.031   0.031   0.805   0.958
  -121.11    38.85    2029   0.062   0.010   0.024   0.001   0.030   0.034   0.789   0.950
  -121.11    38.85    2030   0.063   0.005   0.004   0.001   0.029   0.035   0.772   0.909
  -121.11    38.85    2031   0.063   0.007   0.006   0.000   0.028   0.030   0.730   0.865
  -121.11    38.85    2032   0.072   0.023   0.038   0.001   0.030   0.029   0.703   0.897
